1.064530253	13.23310661	-1.485155702
0.619124472	13.18907166	-1.390536427
-0.754845262	13.18952179	0.249604136
-1.197234511	13.10192299	0.327526242
0.062691987	13.1431942	-1.327630877
-0.415680796	13.13107395	-1.237222672
0.03172278	2.776105404	-0.205134809
-0.027564932	2.830344677	-0.196807787
-0.928503752	13.13729668	-1.173332691
-1.398123622	13.1308136	-1.091109633
-0.736459076	13.14785957	-1.637915015
-1.223696828	13.13562393	-1.557083011
1.065404058	13.22817135	-0.539661944
0.595275879	13.22001934	-0.443910331
1.239151359	13.20939255	-1.000705004
0.773435116	13.21158218	-0.924485326
0.072897375	13.15740681	-0.38559556
-0.402483732	13.15473843	-0.29156372
0.252217948	13.20070934	-0.85470885
-0.227507308	13.23547459	-0.764903486
-0.917000651	13.12427235	-0.235220164
-1.399052501	13.16164494	-0.144800469
-0.737824142	13.17615414	-0.702880979
-1.214776039	13.14155865	-0.609027505
1.06222868	13.16998291	0.410243332
0.59610647	13.17099571	0.476279259
1.245390534	13.23110962	-0.067341231
0.775867581	13.24324036	0.021072965
0.048787113	10.20762634	0.469336152
-0.374292165	13.14813805	0.628063202
0.249001577	13.16328526	0.095820844
-0.188111782	13.17756271	0.180909425
0.335168868	2.687073946	-0.972934961
0.222732589	2.659397364	-0.926698864
-0.267217547	2.921073675	-0.45078969
-1.487372875	10.89666271	-1.975375652
0.010977276	2.733122349	-0.934581637
-0.106142819	2.798319101	-0.927884996
0.076360889	2.742979765	-1.103950024
-0.047843438	2.840009689	-1.116527438
-0.332237661	2.83371067	-0.920521498
-0.891126752	5.461739063	-1.883750081
-0.425080597	4.621150017	-1.874764919
-0.67467171	4.69604969	-1.867777467
0.329260439	2.704028845	-0.653105378
0.21980527	2.720507383	-0.633758545
0.390838563	2.676025391	-0.807613134
0.281123966	2.700436831	-0.783307254
0.007923348	2.755543709	-0.621147096
-0.098242976	2.796824932	-0.601322472
0.065924369	2.745225191	-0.773725986
-0.043380145	2.753816128	-0.750947893
-0.323696107	2.905385971	-0.612062216
-1.322425842	8.285948753	-1.936932087
-0.266664267	2.859704494	-0.763081491
-0.386922777	2.868186951	-0.738286078
1.445839167	11.36531353	-1.949359536
0.854681492	11.81968594	-1.950489521
0.392249018	2.766835928	-0.511095881
0.273556858	2.705251932	-0.480676234
0.012086663	2.821125984	-0.330042243
-0.523323417	13.11119461	-1.925930619
0.068665408	2.823337555	-0.482534766
-0.041866262	2.88499403	-0.463752002
1.106097937	13.22969723	-1.485155702
0.661033154	13.19697666	-1.39174366
-0.71350956	13.19382572	0.249610677
-1.155708432	13.10163498	0.327489287
0.103982173	13.14293194	-1.327630877
-0.374547511	13.13628864	-1.237662077
0.040727902	2.787852049	-0.206940934
-0.01876672	2.836353302	-0.197675958
-0.888267815	13.15602684	-1.175009012
-1.356656671	13.13316154	-1.090912938
-0.694948971	13.1461525	-1.637357116
